row_type,yr,service_category,subcategory,type_of_service,service_group,dual_status,age_band,sex,allowed,pc_allowed,ab_mm,pd_mm
spend,2022,Outpatient Hospital,Hospital outpatient,n/a,,Dual,<65,Female,10643107.63,,,
spend,2022,Outpatient Hospital,Hospital outpatient,n/a,,Dual,<65,Male,5476445.64,,,
spend,2022,Professional,Services at home,Unclassified,,Non-dual,85+,Female,4092.92,,,
spend,2022,Long-Term Care,Skilled nursing facility,n/a,,Non-dual,65-74,Male,522577.46,,,
spend,2022,Long-Term Care,Skilled nursing facility,n/a,,Non-dual,65-74,Female,617117.12,,,
spend,2022,Outpatient Hospital,Hospital outpatient,n/a,,Non-dual,<65,Male,17404324.56,,,
spend,2022,Outpatient Hospital,Hospital outpatient,n/a,,Non-dual,<65,Female,33607131.8,,,
spend,2022,Outpatient Hospital,Hospital outpatient,n/a,,Non-dual,65-74,Female,13544400.17,,,
spend,2022,Professional,Office (incl. telehealth),E&M,,Dual,65-74,Male,39561.74,,,
spend,2022,Long-Term Care,Skilled nursing facility,n/a,,Non-dual,85+,Female,130225.62,,,
spend,2022,Inpatient Hospital,Acute care hospital,n/a,,Non-dual,75-84,Female,834146.12,,,
spend,2022,Professional,Urgent care,Unclassified,,Dual,75-84,Male,165925.16,,,
spend,2022,Professional,Inpatient/outpatient hospital setting,Imaging,,Non-dual,65-74,Male,1441.24,,,
spend,2022,Long-Term Care,Skilled nursing facility,n/a,,Non-dual,85+,Male,220512.74,,,
spend,2022,Inpatient Hospital,Acute care hospital,n/a,,Dual,75-84,Male,1561686.95,,,
spend,2022,Inpatient Hospital,Acute care hospital,n/a,,Non-dual,<65,Male,6782778.09,,,
spend,2022,Professional,Office (incl. telehealth),E&M,,Non-dual,65-74,Female,38117.81,,,
spend,2022,Professional,Office (incl. telehealth),Exceptions/unclassified,,Non-dual,85+,Female,8787.93,,,
spend,2022,Inpatient Hospital,Acute care hospital,n/a,,Non-dual,75-84,Male,2108568.0,,,
spend,2022,Professional,Home health,n/a,,Non-dual,85+,Male,12955.25,,,
spend,2022,Professional,Home health,n/a,,Non-dual,85+,Female,14981.91,,,
spend,2022,Inpatient Hospital,Acute care hospital,n/a,,Non-dual,<65,Female,4540260.44,,,
spend,2022,Professional,Urgent care,Unclassified,,Dual,85+,Male,108918.85,,,
spend,2022,Inpatient Hospital,Acute care hospital,n/a,,Dual,75-84,Female,430712.55,,,
spend,2022,Professional,Nursing facility / hospice setting,Unclassified,,Non-dual,85+,Female,1497.61,,,
spend,2022,Professional,Urgent care,E&M,,Non-dual,85+,Male,3619.8,,,
spend,2022,Inpatient Hospital,Acute care hospital,n/a,,Non-dual,65-74,Male,7562113.34,,,
spend,2022,Inpatient Hospital,Acute care hospital,n/a,,Dual,65-74,Male,2692583.57,,,
spend,2022,Inpatient Hospital,Acute care hospital,n/a,,Non-dual,65-74,Female,3436834.22,,,
spend,2022,Professional,Urgent care,E&M,,Non-dual,75-84,Female,12624.03,,,
spend,2022,Long-Term Care,Hospice,n/a,,Non-dual,65-74,Female,261743.88,,,
spend,2022,Professional,Inpatient/outpatient hospital setting,Unclassified,,Non-dual,85+,Male,9389.95,,,
spend,2022,Long-Term Care,Hospice,n/a,,Dual,75-84,Male,165693.66,,,
spend,2022,Professional,Services at home,Exceptions/unclassified,,Non-dual,75-84,Female,0.0,,,
spend,2022,Long-Term Care,Hospice,n/a,,Non-dual,65-74,Male,610847.48,,,
spend,2022,Long-Term Care,Hospice,n/a,,Dual,75-84,Female,136208.35,,,
spend,2022,Professional,Office (incl. telehealth),E&M,,Dual,65-74,Female,25421.96,,,
spend,2022,Professional,Office (incl. telehealth),E&M,,Non-dual,75-84,Male,76329.47,,,
spend,2022,Long-Term Care,Skilled nursing facility,n/a,,Non-dual,<65,Male,249924.9,,,
spend,2022,Professional,Inpatient/outpatient hospital setting,Unclassified,,Dual,75-84,Female,130920.66,,,
spend,2022,Professional,Services at home,Exceptions/unclassified,,Non-dual,65-74,Female,0.0,,,
spend,2022,Long-Term Care,Hospice,n/a,,Dual,65-74,Male,92569.37,,,
spend,2022,Professional,Services at home,Unclassified,,Dual,<65,Female,1164.18,,,
spend,2022,Long-Term Care,Hospice,n/a,,Dual,85+,Male,16886.35,,,
spend,2022,Long-Term Care,Hospice,n/a,,Non-dual,85+,Male,11716.55,,,
spend,2022,Long-Term Care,Hospice,n/a,,Dual,85+,Female,26358.62,,,
spend,2022,Long-Term Care,Hospice,n/a,,Non-dual,85+,Female,49348.61,,,
spend,2022,Professional,Nursing facility / hospice setting,Exceptions/unclassified,,Non-dual,85+,Female,0.0,,,
spend,2022,Professional,Office (incl. telehealth),E&M,,Dual,<65,Female,34440.44,,,
spend,2022,Professional,Office (incl. telehealth),E&M,,Dual,<65,Male,77788.54,,,
spend,2022,Long-Term Care,Hospice,n/a,,Dual,65-74,Female,155559.81,,,
spend,2022,Professional,Office (incl. telehealth),Unclassified,,Dual,85+,Female,175033.2,,,
spend,2022,Other,Durable medical equipment,n/a,,Dual,85+,Female,352.0,,,
spend,2022,Professional,Home health,n/a,,Dual,65-74,Male,30559.56,,,
spend,2022,Other,Durable medical equipment,n/a,,Dual,85+,Male,111.63,,,
spend,2022,Professional,Home health,n/a,,Dual,65-74,Female,35181.92,,,
spend,2022,Professional,Urgent care,E&M,,Dual,65-74,Female,3846.16,,,
spend,2022,Long-Term Care,Skilled nursing facility,n/a,,Non-dual,<65,Female,237309.67,,,
spend,2022,Professional,Office (incl. telehealth),E&M,,Non-dual,65-74,Male,95157.3,,,
spend,2022,Professional,Services at home,Unclassified,,Non-dual,75-84,Female,770.2,,,
spend,2022,Professional,Inpatient/outpatient hospital setting,Imaging,,Non-dual,75-84,Female,615.85,,,
spend,2022,Inpatient Hospital,Acute care hospital,n/a,,Dual,<65,Female,538039.47,,,
spend,2022,Professional,Inpatient/outpatient hospital setting,Imaging,,Non-dual,75-84,Male,2514.25,,,
spend,2022,Professional,Urgent care,E&M,,Dual,85+,Female,5542.65,,,
spend,2022,Professional,Office (incl. telehealth),Unclassified,,Dual,<65,Male,944802.24,,,
spend,2022,Professional,Services at home,Exceptions/unclassified,,Non-dual,65-74,Male,0.0,,,
spend,2022,Professional,Office (incl. telehealth),Exceptions/unclassified,,Non-dual,65-74,Female,34673.37,,,
spend,2022,Professional,Services at home,Exceptions/unclassified,,Non-dual,85+,Female,0.0,,,
spend,2022,Professional,Services at home,Exceptions/unclassified,,Non-dual,85+,Male,0.0,,,
spend,2022,Professional,Office (incl. telehealth),Unclassified,,Dual,<65,Female,837389.73,,,
spend,2022,Professional,Urgent care,E&M,,Non-dual,75-84,Male,9840.4,,,
spend,2022,Professional,Inpatient/outpatient hospital setting,Imaging,,Non-dual,85+,Male,481.7,,,
spend,2022,Professional,Services at home,Exceptions/unclassified,,Non-dual,75-84,Male,0.0,,,
spend,2022,Professional,Services at home,Unclassified,,Dual,75-84,Male,711.27,,,
spend,2022,Professional,Services at home,Exceptions/unclassified,,Dual,<65,Male,0.0,,,
spend,2022,Inpatient Hospital,Acute care hospital,n/a,,Dual,<65,Male,1203456.43,,,
spend,2022,Long-Term Care,Hospice,n/a,,Non-dual,<65,Male,32302.71,,,
spend,2022,Professional,Inpatient/outpatient hospital setting,Unclassified,,Dual,85+,Male,3562.73,,,
spend,2022,Professional,Office (incl. telehealth),Exceptions/unclassified,,Dual,75-84,Female,8266.98,,,
spend,2022,Professional,Office (incl. telehealth),Unclassified,,Dual,75-84,Female,415064.45,,,
spend,2022,Outpatient Hospital,Hospital outpatient,n/a,,Non-dual,75-84,Female,3450880.77,,,
spend,2022,Professional,Services at home,Exceptions/unclassified,,Non-dual,<65,Male,0.0,,,
spend,2022,Professional,Inpatient/outpatient hospital setting,E&M,,Dual,65-74,Male,615.85,,,
spend,2022,Professional,Services at home,E&M,,Non-dual,65-74,Male,615.85,,,
spend,2022,Professional,Services at home,Unclassified,,Non-dual,65-74,Male,1907.3,,,
spend,2022,Professional,Urgent care,E&M,,Non-dual,65-74,Male,17085.65,,,
spend,2022,Professional,Office (incl. telehealth),Exceptions/unclassified,,Non-dual,65-74,Male,48373.61,,,
spend,2022,Professional,Services at home,Unclassified,,Dual,<65,Male,2160.83,,,
spend,2022,Retail Pharmacy,Prescription drugs (Part D),n/a,,Non-dual,65-74,Male,1218111.4,,,
spend,2022,Professional,Office (incl. telehealth),Exceptions/unclassified,,Non-dual,85+,Male,0.0,,,
spend,2022,Outpatient Hospital,Hospital outpatient,n/a,,Non-dual,75-84,Male,4079594.26,,,
spend,2022,Outpatient Hospital,Hospital outpatient,n/a,,Dual,65-74,Male,2300103.44,,,
spend,2022,Professional,Services at home,Unclassified,,Dual,65-74,Male,922.3,,,
spend,2022,Outpatient Hospital,Hospital outpatient,n/a,,Dual,75-84,Female,1153842.76,,,
spend,2022,Professional,Services at home,Unclassified,,Non-dual,65-74,Female,2402.4,,,
spend,2022,Professional,Inpatient/outpatient hospital setting,Unclassified,,Non-dual,75-84,Male,134761.88,,,
spend,2022,Professional,Office (incl. telehealth),Exceptions/unclassified,,Dual,75-84,Male,980.99,,,
spend,2022,Professional,Office (incl. telehealth),Unclassified,,Dual,75-84,Male,343116.62,,,
spend,2022,Professional,Nursing facility / hospice setting,Unclassified,,Dual,<65,Male,1322.39,,,
spend,2022,Outpatient Hospital,Hospital outpatient,n/a,,Dual,65-74,Female,2613326.76,,,
spend,2022,Professional,Inpatient/outpatient hospital setting,Unclassified,,Non-dual,<65,Female,182003.54,,,
spend,2022,Professional,Nursing facility / hospice setting,Unclassified,,Dual,65-74,Male,1139.19,,,
spend,2022,Professional,Office (incl. telehealth),Unclassified,,Non-dual,<65,Male,2757699.03,,,
spend,2022,Professional,Inpatient/outpatient hospital setting,E&M,,Dual,65-74,Female,600.5,,,
spend,2022,Professional,Urgent care,Exceptions/unclassified,,Non-dual,85+,Male,0.0,,,
spend,2022,Professional,Urgent care,Exceptions/unclassified,,Non-dual,85+,Female,0.0,,,
spend,2022,Professional,Office (incl. telehealth),E&M,,Dual,75-84,Male,16908.75,,,
spend,2022,Outpatient Hospital,Hospital outpatient,n/a,,Dual,75-84,Male,1640212.51,,,
spend,2022,Professional,Office (incl. telehealth),Unclassified,,Non-dual,<65,Female,3155360.17,,,
spend,2022,Outpatient Hospital,Hospital outpatient,n/a,,Non-dual,85+,Female,1667335.4,,,
spend,2022,Professional,Urgent care,E&M,,Non-dual,85+,Female,1231.7,,,
spend,2022,Outpatient Hospital,Hospital outpatient,n/a,,Non-dual,85+,Male,2362046.42,,,
spend,2022,Professional,Office (incl. telehealth),Exceptions/unclassified,,Dual,65-74,Male,11076.9,,,
spend,2022,Professional,Office (incl. telehealth),Unclassified,,Non-dual,65-74,Male,1861163.55,,,
spend,2022,Outpatient Hospital,Hospital outpatient,n/a,,Dual,85+,Female,681029.27,,,
spend,2022,Professional,Nursing facility / hospice setting,Unclassified,,Non-dual,75-84,Male,24009.73,,,
spend,2022,Outpatient Hospital,Hospital outpatient,n/a,,Dual,85+,Male,688377.08,,,
spend,2022,Long-Term Care,Skilled nursing facility,n/a,,Dual,75-84,Male,122042.66,,,
spend,2022,Retail Pharmacy,Prescription drugs (Part D),n/a,,Dual,85+,Female,277807.27,,,
spend,2022,Professional,Office (incl. telehealth),Exceptions/unclassified,,Dual,65-74,Female,18045.75,,,
spend,2022,Professional,Office (incl. telehealth),Unclassified,,Non-dual,75-84,Male,1498871.68,,,
spend,2022,Long-Term Care,Skilled nursing facility,n/a,,Dual,75-84,Female,155867.46,,,
spend,2022,Professional,Office (incl. telehealth),Unclassified,,Non-dual,75-84,Female,927582.38,,,
spend,2022,Professional,Inpatient/outpatient hospital setting,Unclassified,,Non-dual,<65,Male,205441.13,,,
spend,2022,Professional,Inpatient/outpatient hospital setting,Imaging,,Non-dual,<65,Male,2779.83,,,
spend,2022,Professional,Office (incl. telehealth),Unclassified,,Non-dual,65-74,Female,1784079.33,,,
spend,2022,Retail Pharmacy,Prescription drugs (Part D),n/a,,Dual,85+,Male,371024.28,,,
spend,2022,Professional,Services at home,Unclassified,,Non-dual,<65,Female,16007.63,,,
spend,2022,Retail Pharmacy,Prescription drugs (Part D),n/a,,Non-dual,65-74,Female,1218285.01,,,
spend,2022,Professional,Urgent care,Unclassified,,Non-dual,75-84,Female,343443.3,,,
spend,2022,Long-Term Care,Skilled nursing facility,n/a,,Dual,65-74,Male,214080.32,,,
spend,2022,Long-Term Care,Skilled nursing facility,n/a,,Dual,85+,Female,34797.42,,,
spend,2022,Professional,Urgent care,Unclassified,,Non-dual,75-84,Male,329038.56,,,
spend,2022,Professional,Urgent care,Unclassified,,Dual,<65,Female,146559.46,,,
spend,2022,Professional,Urgent care,Exceptions/unclassified,,Dual,<65,Female,6231.91,,,
spend,2022,Long-Term Care,Skilled nursing facility,n/a,,Dual,65-74,Female,402572.57,,,
spend,2022,Professional,Urgent care,E&M,,Dual,<65,Male,12290.43,,,
spend,2022,Long-Term Care,Skilled nursing facility,n/a,,Dual,85+,Male,26683.82,,,
spend,2022,Professional,Urgent care,Exceptions/unclassified,,Non-dual,<65,Female,3346.88,,,
spend,2022,Professional,Urgent care,Unclassified,,Non-dual,<65,Female,199540.21,,,
spend,2022,Professional,Home health,n/a,,Non-dual,75-84,Male,21172.6,,,
spend,2022,Professional,Urgent care,Exceptions/unclassified,,Dual,75-84,Female,0.0,,,
spend,2022,Professional,Urgent care,E&M,,Dual,<65,Female,12158.47,,,
spend,2022,Professional,Home health,n/a,,Non-dual,75-84,Female,56487.94,,,
spend,2022,Inpatient Hospital,Acute care hospital,n/a,,Dual,85+,Male,129623.83,,,
spend,2022,Professional,Urgent care,Unclassified,,Non-dual,65-74,Female,385561.52,,,
spend,2022,Professional,Urgent care,Unclassified,,Dual,65-74,Female,57069.86,,,
spend,2022,Professional,Urgent care,Exceptions/unclassified,,Non-dual,<65,Male,2499.08,,,
spend,2022,Professional,Urgent care,Unclassified,,Non-dual,<65,Male,370212.25,,,
spend,2022,Professional,Urgent care,Exceptions/unclassified,,Dual,65-74,Female,2640.96,,,
spend,2022,Inpatient Hospital,Acute care hospital,n/a,,Dual,85+,Female,96271.34,,,
spend,2022,Professional,Urgent care,Unclassified,,Non-dual,65-74,Male,305921.95,,,
spend,2022,Long-Term Care,Hospice,n/a,,Non-dual,75-84,Female,299482.9,,,
spend,2022,Professional,Urgent care,Unclassified,,Dual,<65,Male,287916.59,,,
spend,2022,Professional,Urgent care,Exceptions/unclassified,,Dual,<65,Male,8184.9,,,
spend,2022,Professional,Inpatient/outpatient hospital setting,Unclassified,,Non-dual,75-84,Female,244043.91,,,
spend,2022,Professional,Inpatient/outpatient hospital setting,Exceptions/unclassified,,Dual,<65,Female,922.6,,,
spend,2022,Professional,Nursing facility / hospice setting,Unclassified,,Non-dual,85+,Male,3585.78,,,
spend,2022,Long-Term Care,Hospice,n/a,,Non-dual,75-84,Male,311077.95,,,
spend,2022,Professional,Urgent care,Unclassified,,Dual,65-74,Male,157514.71,,,
spend,2022,Professional,Urgent care,Exceptions/unclassified,,Dual,65-74,Male,0.0,,,
spend,2022,Retail Pharmacy,Prescription drugs (Part D),n/a,,Dual,65-74,Female,308712.41,,,
spend,2022,Retail Pharmacy,Prescription drugs (Part D),n/a,,Non-dual,75-84,Male,1350292.39,,,
spend,2022,Professional,Nursing facility / hospice setting,E&M,,Non-dual,<65,Male,2799.72,,,
spend,2022,Retail Pharmacy,Prescription drugs (Part D),n/a,,Dual,65-74,Male,581098.26,,,
spend,2022,Professional,Office (incl. telehealth),Unclassified,,Non-dual,85+,Female,661713.26,,,
spend,2022,Professional,Nursing facility / hospice setting,Unclassified,,Dual,65-74,Female,2276.58,,,
spend,2022,Professional,Office (incl. telehealth),E&M,,Non-dual,<65,Female,160578.96,,,
spend,2022,Professional,Office (incl. telehealth),E&M,,Dual,75-84,Female,9463.98,,,
spend,2022,Professional,Nursing facility / hospice setting,E&M,,Non-dual,65-74,Male,2165.26,,,
spend,2022,Professional,Nursing facility / hospice setting,E&M,,Non-dual,<65,Female,3093.12,,,
spend,2022,Retail Pharmacy,Prescription drugs (Part D),n/a,,Non-dual,75-84,Female,933882.33,,,
spend,2022,Retail Pharmacy,Prescription drugs (Part D),n/a,,Dual,<65,Female,537703.26,,,
spend,2022,Professional,Home health,n/a,,Non-dual,65-74,Male,106790.64,,,
spend,2022,Professional,Services at home,E&M,,Non-dual,<65,Female,468.2,,,
spend,2022,Professional,Services at home,E&M,,Non-dual,<65,Male,2230.6,,,
spend,2022,Professional,Nursing facility / hospice setting,Unclassified,,Dual,85+,Female,2243.08,,,
spend,2022,Professional,Urgent care,Exceptions/unclassified,,Dual,75-84,Male,1496.76,,,
spend,2022,Retail Pharmacy,Prescription drugs (Part D),n/a,,Dual,<65,Male,552881.18,,,
spend,2022,Other,Durable medical equipment,n/a,,Dual,75-84,Male,712.24,,,
spend,2022,Other,Durable medical equipment,n/a,,Non-dual,<65,Male,6741.06,,,
spend,2022,Other,Durable medical equipment,n/a,,Non-dual,65-74,Female,3733.63,,,
spend,2022,Other,Durable medical equipment,n/a,,Non-dual,85+,Male,838.29,,,
spend,2022,Professional,Nursing facility / hospice setting,Unclassified,,Non-dual,75-84,Female,756.34,,,
spend,2022,Other,Durable medical equipment,n/a,,Non-dual,85+,Female,902.56,,,
spend,2022,Other,Durable medical equipment,n/a,,Non-dual,75-84,Male,2385.48,,,
spend,2022,Other,Durable medical equipment,n/a,,Non-dual,65-74,Male,3807.69,,,
spend,2022,Professional,Office (incl. telehealth),Exceptions/unclassified,,Dual,<65,Male,38559.77,,,
spend,2022,Professional,Office (incl. telehealth),Exceptions/unclassified,,Dual,<65,Female,20160.16,,,
spend,2022,Professional,Inpatient/outpatient hospital setting,Exceptions/unclassified,,Non-dual,75-84,Female,615.85,,,
spend,2022,Professional,Inpatient/outpatient hospital setting,Imaging,,Non-dual,<65,Female,1129.95,,,
spend,2022,Professional,Office (incl. telehealth),Unclassified,,Non-dual,85+,Male,609879.07,,,
spend,2022,Other,Durable medical equipment,n/a,,Dual,<65,Male,2001.09,,,
spend,2022,Professional,Services at home,Unclassified,,Non-dual,<65,Male,12979.09,,,
spend,2022,Other,Durable medical equipment,n/a,,Non-dual,<65,Female,6053.94,,,
spend,2022,Professional,Services at home,Exceptions/unclassified,,Dual,75-84,Male,0.0,,,
spend,2022,Other,Durable medical equipment,n/a,,Dual,65-74,Male,1682.96,,,
spend,2022,Other,Durable medical equipment,n/a,,Dual,75-84,Female,865.38,,,
spend,2022,Other,Durable medical equipment,n/a,,Non-dual,75-84,Female,1871.38,,,
spend,2022,Professional,Nursing facility / hospice setting,Exceptions/unclassified,,Dual,<65,Male,0.0,,,
spend,2022,Other,Durable medical equipment,n/a,,Dual,<65,Female,1647.04,,,
spend,2022,Professional,Inpatient/outpatient hospital setting,E&M,,Dual,75-84,Male,472.9,,,
spend,2022,Professional,Office (incl. telehealth),Exceptions/unclassified,,Non-dual,<65,Male,92070.46,,,
spend,2022,Professional,Office (incl. telehealth),E&M,,Non-dual,<65,Male,216765.68,,,
spend,2022,Professional,Office (incl. telehealth),Exceptions/unclassified,,Non-dual,<65,Female,67062.45,,,
spend,2022,Other,Durable medical equipment,n/a,,Dual,65-74,Female,1398.13,,,
spend,2022,Long-Term Care,Skilled nursing facility,n/a,,Non-dual,75-84,Female,436462.95,,,
spend,2022,Long-Term Care,Skilled nursing facility,n/a,,Non-dual,75-84,Male,388457.41,,,
spend,2022,Long-Term Care,Skilled nursing facility,n/a,,Dual,<65,Female,51449.12,,,
spend,2022,Long-Term Care,Skilled nursing facility,n/a,,Dual,<65,Male,64928.89,,,
spend,2022,Inpatient Hospital,Acute care hospital,n/a,,Non-dual,85+,Female,297114.56,,,
spend,2022,Long-Term Care,Hospice,n/a,,Non-dual,<65,Female,18576.22,,,
spend,2022,Professional,Services at home,Exceptions/unclassified,,Dual,65-74,Male,0.0,,,
