yr,service_category,subcategory,type_of_service,dual,age_band,sex,allowed,paid,n_rows,n_benes
2022,Professional,Inpatient/outpatient hospital setting,Unclassified,false,75-84,Male,134761.88000000012,107623.07999999994,143,9
2022,Professional,Inpatient/outpatient hospital setting,Unclassified,false,85+,Female,3581.7700000000004,2865.3899999999994,12,2
2022,Professional,Inpatient/outpatient hospital setting,Unclassified,false,85+,Male,9389.95,7511.9800000000005,23,3
2022,Professional,Inpatient/outpatient hospital setting,Unclassified,false,<65,Female,182003.53999999998,150562.99000000002,149,11
2022,Professional,Inpatient/outpatient hospital setting,Unclassified,false,<65,Male,205441.12999999992,175927.86,160,18
2022,Professional,Inpatient/outpatient hospital setting,Unclassified,true,65-74,Female,77416.03,42586.310000000005,101,5
2022,Professional,Inpatient/outpatient hospital setting,Unclassified,true,65-74,Male,122233.26000000008,107388.52999999994,81,6
2022,Professional,Inpatient/outpatient hospital setting,Unclassified,true,75-84,Female,130920.66,129170.66,94,2
2022,Professional,Inpatient/outpatient hospital setting,Unclassified,true,75-84,Male,218775.90999999995,189825.04999999993,108,5
2022,Professional,Inpatient/outpatient hospital setting,Unclassified,true,85+,Male,3562.73,2850.17,10,1
2022,Professional,Inpatient/outpatient hospital setting,Unclassified,true,<65,Female,101171.26000000001,84326.65,51,2
2022,Professional,Nursing facility / hospice setting,E&M,false,65-74,Female,620.44,496.35,1,1
2022,Professional,Nursing facility / hospice setting,E&M,false,65-74,Male,2165.2599999999998,1732.21,2,2
2022,Professional,Nursing facility / hospice setting,E&M,false,75-84,Male,620.44,496.35,1,1
2022,Professional,Nursing facility / hospice setting,E&M,false,<65,Female,3093.12,2474.4900000000002,2,2
2022,Professional,Nursing facility / hospice setting,E&M,false,<65,Male,2799.7200000000003,2239.77,5,5
2022,Professional,Nursing facility / hospice setting,Exceptions/unclassified,false,65-74,Female,2337.83,1870.26,27,10
2022,Professional,Nursing facility / hospice setting,Exceptions/unclassified,false,65-74,Male,0.0,0.0,15,6
2022,Professional,Nursing facility / hospice setting,Exceptions/unclassified,false,75-84,Female,0.0,0.0,4,1
2022,Professional,Nursing facility / hospice setting,Exceptions/unclassified,false,75-84,Male,2685.73,2148.58,22,7
2022,Professional,Nursing facility / hospice setting,Exceptions/unclassified,false,85+,Female,0.0,0.0,3,1
2022,Professional,Nursing facility / hospice setting,Exceptions/unclassified,false,85+,Male,0.0,0.0,9,3
2022,Professional,Nursing facility / hospice setting,Exceptions/unclassified,false,<65,Female,0.0,0.0,14,7
2022,Professional,Nursing facility / hospice setting,Exceptions/unclassified,false,<65,Male,0.0,0.0,32,7
2022,Professional,Nursing facility / hospice setting,Exceptions/unclassified,true,65-74,Female,0.0,0.0,5,2
2022,Professional,Nursing facility / hospice setting,Exceptions/unclassified,true,65-74,Male,0.0,0.0,3,1
2022,Professional,Nursing facility / hospice setting,Exceptions/unclassified,true,85+,Female,0.0,0.0,1,1
2022,Professional,Nursing facility / hospice setting,Exceptions/unclassified,true,<65,Male,0.0,0.0,3,1
2022,Professional,Nursing facility / hospice setting,Unclassified,false,65-74,Female,21025.210000000003,16085.95,114,10
2022,Professional,Nursing facility / hospice setting,Unclassified,false,65-74,Male,15138.130000000001,11795.86,83,6
2022,Professional,Nursing facility / hospice setting,Unclassified,false,75-84,Female,756.3399999999999,420.4,16,1
2022,Professional,Nursing facility / hospice setting,Unclassified,false,75-84,Male,24009.72999999999,18837.020000000004,94,8
2022,Professional,Nursing facility / hospice setting,Unclassified,false,85+,Female,1497.6100000000001,1198.0900000000001,15,1
2022,Professional,Nursing facility / hospice setting,Unclassified,false,85+,Male,3585.7800000000007,2868.6100000000006,38,3
2022,Professional,Nursing facility / hospice setting,Unclassified,false,<65,Female,26538.08000000001,21222.7,112,11
2022,Professional,Nursing facility / hospice setting,Unclassified,false,<65,Male,41303.06999999998,32432.109999999997,236,12
2022,Professional,Nursing facility / hospice setting,Unclassified,true,65-74,Female,2276.58,2276.58,23,2
2022,Professional,Nursing facility / hospice setting,Unclassified,true,65-74,Male,1139.19,0.0,11,1
2022,Professional,Nursing facility / hospice setting,Unclassified,true,85+,Female,2243.08,2243.08,9,1
2022,Professional,Nursing facility / hospice setting,Unclassified,true,<65,Male,1322.3899999999999,1057.91,17,1
2022,Professional,Office (incl. telehealth),E&M,false,65-74,Female,38117.81,30613.92,47,41
2022,Professional,Office (incl. telehealth),E&M,false,65-74,Male,95157.30000000002,71543.01000000002,155,109
2022,Professional,Office (incl. telehealth),E&M,false,75-84,Female,17464.36,13969.84,20,17
2022,Professional,Office (incl. telehealth),E&M,false,75-84,Male,76329.46999999999,60113.82000000001,117,71
2022,Professional,Office (incl. telehealth),E&M,false,85+,Female,20330.5,16264.39,22,12
2022,Professional,Office (incl. telehealth),E&M,false,85+,Male,19257.010000000002,15300.619999999997,38,23
2022,Professional,Office (incl. telehealth),E&M,false,<65,Female,160578.95999999996,128600.49999999997,210,164
2022,Professional,Office (incl. telehealth),E&M,false,<65,Male,216765.68000000002,173349.24999999997,345,314
2022,Professional,Office (incl. telehealth),E&M,true,65-74,Female,25421.960000000003,20746.49,32,18
2022,Professional,Office (incl. telehealth),E&M,true,65-74,Male,39561.740000000005,33946.26000000001,57,37
2022,Professional,Office (incl. telehealth),E&M,true,75-84,Female,9463.98,8070.1900000000005,15,7
2022,Professional,Office (incl. telehealth),E&M,true,75-84,Male,16908.750000000004,14955.67,30,19
2022,Professional,Office (incl. telehealth),E&M,true,85+,Female,5544.38,4128.5,7,7
2022,Professional,Office (incl. telehealth),E&M,true,85+,Male,15755.73,14234.440000000002,17,9
2022,Professional,Office (incl. telehealth),E&M,true,<65,Female,34440.44,24779.03,59,54
2022,Professional,Office (incl. telehealth),E&M,true,<65,Male,77788.54000000001,62137.58000000001,114,91
2022,Professional,Office (incl. telehealth),Exceptions/unclassified,false,65-74,Female,34673.37,27738.699999999997,3003,906
2022,Professional,Office (incl. telehealth),Exceptions/unclassified,false,65-74,Male,48373.61,38234.2,3130,862
2022,Professional,Office (incl. telehealth),Exceptions/unclassified,false,75-84,Female,17263.059999999998,13810.45,1618,433
2022,Professional,Office (incl. telehealth),Exceptions/unclassified,false,75-84,Male,28895.609999999997,23116.5,2286,443
2022,Professional,Office (incl. telehealth),Exceptions/unclassified,false,85+,Female,8787.93,7030.35,1006,210
2022,Professional,Office (incl. telehealth),Exceptions/unclassified,false,85+,Male,0.0,0.0,1136,209
2022,Professional,Office (incl. telehealth),Exceptions/unclassified,false,<65,Female,67062.45,53770.05,2354,886
2022,Professional,Office (incl. telehealth),Exceptions/unclassified,false,<65,Male,92070.45999999999,73983.94,2467,982
2022,Professional,Office (incl. telehealth),Exceptions/unclassified,true,65-74,Female,18045.75,14180.68,1043,284
2022,Professional,Office (incl. telehealth),Exceptions/unclassified,true,65-74,Male,11076.9,9636.5,1119,270
2022,Professional,Office (incl. telehealth),Exceptions/unclassified,true,75-84,Female,8266.98,7330.51,660,141
2022,Professional,Office (incl. telehealth),Exceptions/unclassified,true,75-84,Male,980.99,980.99,641,156
2022,Professional,Office (incl. telehealth),Exceptions/unclassified,true,85+,Female,2274.19,1819.35,308,72
2022,Professional,Office (incl. telehealth),Exceptions/unclassified,true,85+,Male,5712.0,5712.0,274,62
2022,Professional,Office (incl. telehealth),Exceptions/unclassified,true,<65,Female,20160.16,17567.66,683,275
2022,Professional,Office (incl. telehealth),Exceptions/unclassified,true,<65,Male,38559.77,31290.129999999997,773,301
2022,Professional,Office (incl. telehealth),Unclassified,false,65-74,Female,1784079.3300000052,1356243.4999999967,14130,947
2022,Professional,Office (incl. telehealth),Unclassified,false,65-74,Male,1861163.5500000117,1401353.7500000037,15418,908
2022,Professional,Office (incl. telehealth),Unclassified,false,75-84,Female,927582.3800000018,708650.5799999986,7375,456
2022,Professional,Office (incl. telehealth),Unclassified,false,75-84,Male,1498871.6800000076,1170823.0599999959,11225,472
2022,Professional,Office (incl. telehealth),Unclassified,false,85+,Female,661713.2599999986,519260.64000000124,4877,222
2022,Professional,Office (incl. telehealth),Unclassified,false,85+,Male,609879.0700000013,473761.29999999993,5360,224
2022,Professional,Office (incl. telehealth),Unclassified,false,<65,Female,3155360.1700000158,2501121.030000009,15503,1184
2022,Professional,Office (incl. telehealth),Unclassified,false,<65,Male,2757699.030000004,2134524.320000004,16622,1268
2022,Professional,Office (incl. telehealth),Unclassified,true,65-74,Female,670479.1000000009,551020.1500000001,4876,297
2022,Professional,Office (incl. telehealth),Unclassified,true,65-74,Male,731734.1800000006,589082.3799999997,5477,283
2022,Professional,Office (incl. telehealth),Unclassified,true,75-84,Female,415064.44999999955,346568.13999999955,3094,152
2022,Professional,Office (incl. telehealth),Unclassified,true,75-84,Male,343116.6200000004,266584.6899999997,3057,169
2022,Professional,Office (incl. telehealth),Unclassified,true,85+,Female,175033.19999999998,138314.8799999999,1393,76
2022,Professional,Office (incl. telehealth),Unclassified,true,85+,Male,197161.43999999992,153745.49,1207,64
2022,Professional,Office (incl. telehealth),Unclassified,true,<65,Female,837389.7300000021,668381.7399999996,4604,369
2022,Professional,Office (incl. telehealth),Unclassified,true,<65,Male,944802.2400000026,731012.4900000003,4922,378
2022,Professional,Services at home,E&M,false,65-74,Male,615.85,492.68,1,1
2022,Professional,Services at home,E&M,false,<65,Female,468.2,374.56,1,1
2022,Professional,Services at home,E&M,false,<65,Male,2230.6,1784.48,5,5
2022,Professional,Services at home,Exceptions/unclassified,false,65-74,Female,0.0,0.0,8,2
2022,Professional,Services at home,Exceptions/unclassified,false,65-74,Male,0.0,0.0,5,2
2022,Professional,Services at home,Exceptions/unclassified,false,75-84,Female,0.0,0.0,3,1
2022,Professional,Services at home,Exceptions/unclassified,false,75-84,Male,0.0,0.0,3,1
2022,Professional,Services at home,Exceptions/unclassified,false,85+,Female,0.0,0.0,11,4
2022,Professional,Services at home,Exceptions/unclassified,false,85+,Male,0.0,0.0,2,1
2022,Professional,Services at home,Exceptions/unclassified,false,<65,Female,0.0,0.0,31,12
2022,Professional,Services at home,Exceptions/unclassified,false,<65,Male,0.0,0.0,21,9
2022,Professional,Services at home,Exceptions/unclassified,true,65-74,Male,0.0,0.0,3,1
2022,Professional,Services at home,Exceptions/unclassified,true,75-84,Male,0.0,0.0,3,1
2022,Professional,Services at home,Exceptions/unclassified,true,<65,Male,0.0,0.0,3,1
2022,Professional,Services at home,Unclassified,false,65-74,Female,2402.3999999999996,1736.8099999999997,26,2
2022,Professional,Services at home,Unclassified,false,65-74,Male,1907.2999999999997,1297.3999999999999,25,2
2022,Professional,Services at home,Unclassified,false,75-84,Female,770.1999999999999,441.31000000000006,11,1
2022,Professional,Services at home,Unclassified,false,75-84,Male,1377.18,916.8299999999999,14,1
2022,Professional,Services at home,Unclassified,false,85+,Female,4092.92,3274.3199999999997,49,4
2022,Professional,Services at home,Unclassified,false,85+,Male,861.31,689.04,9,1
2022,Professional,Services at home,Unclassified,false,<65,Female,16007.629999999997,13452.890000000001,166,13
2022,Professional,Services at home,Unclassified,false,<65,Male,12979.09,10035.31,140,10
2022,Professional,Services at home,Unclassified,true,65-74,Male,922.3,922.3,12,1
2022,Professional,Services at home,Unclassified,true,75-84,Male,711.27,711.27,9,1
2022,Professional,Services at home,Unclassified,true,<65,Female,1164.1799999999998,931.3399999999999,8,1
2022,Professional,Services at home,Unclassified,true,<65,Male,2160.83,2160.83,21,2
2022,Professional,Urgent care,E&M,false,65-74,Female,9808.029999999999,7846.43,7,3
2022,Professional,Urgent care,E&M,false,65-74,Male,17085.65,13668.520000000002,31,8
2022,Professional,Urgent care,E&M,false,75-84,Female,12624.030000000002,10099.220000000001,10,3
2022,Professional,Urgent care,E&M,false,75-84,Male,9840.400000000003,7379.640000000001,16,5
2022,Professional,Urgent care,E&M,false,85+,Female,1231.7,985.36,2,1
2022,Professional,Urgent care,E&M,false,85+,Male,3619.8,2895.8399999999997,6,3
2022,Professional,Urgent care,E&M,false,<65,Female,1694.65,1355.39,3,3
2022,Professional,Urgent care,E&M,false,<65,Male,29878.020000000004,24025.59,49,20
2022,Professional,Urgent care,E&M,true,65-74,Female,3846.16,1134.48,4,2
2022,Professional,Urgent care,E&M,true,65-74,Male,9338.85,8321.939999999999,18,4
2022,Professional,Urgent care,E&M,true,85+,Female,5542.650000000001,4434.12,9,1
2022,Professional,Urgent care,E&M,true,<65,Female,12158.47,9354.19,13,8
2022,Professional,Urgent care,E&M,true,<65,Male,12290.43,6299.860000000001,18,8
2022,Professional,Urgent care,Exceptions/unclassified,false,65-74,Female,5435.51,4348.41,496,59
2022,Professional,Urgent care,Exceptions/unclassified,false,65-74,Male,0.0,0.0,456,54
2022,Professional,Urgent care,Exceptions/unclassified,false,75-84,Female,2843.19,2274.55,417,35
2022,Professional,Urgent care,Exceptions/unclassified,false,75-84,Male,516.31,413.05,528,47
2022,Professional,Urgent care,Exceptions/unclassified,false,85+,Female,0.0,0.0,312,25
2022,Professional,Urgent care,Exceptions/unclassified,false,85+,Male,0.0,0.0,408,34
2022,Professional,Urgent care,Exceptions/unclassified,false,<65,Female,3346.88,2677.5,202,39
2022,Professional,Urgent care,Exceptions/unclassified,false,<65,Male,2499.08,1999.26,337,71
2022,Professional,Urgent care,Exceptions/unclassified,true,65-74,Female,2640.96,0.0,72,12
2022,Professional,Urgent care,Exceptions/unclassified,true,65-74,Male,0.0,0.0,252,28
2022,Professional,Urgent care,Exceptions/unclassified,true,75-84,Female,0.0,0.0,158,13
2022,Professional,Urgent care,Exceptions/unclassified,true,75-84,Male,1496.76,1197.41,256,24
2022,Professional,Urgent care,Exceptions/unclassified,true,85+,Female,0.0,0.0,115,10
2022,Professional,Urgent care,Exceptions/unclassified,true,85+,Male,2421.25,0.0,165,11
2022,Professional,Urgent care,Exceptions/unclassified,true,<65,Female,6231.91,4985.530000000001,66,18
2022,Professional,Urgent care,Exceptions/unclassified,true,<65,Male,8184.9,0.0,114,21
2022,Professional,Urgent care,Unclassified,false,65-74,Female,385561.5199999999,307865.8899999992,2639,74
2022,Professional,Urgent care,Unclassified,false,65-74,Male,305921.9499999995,241443.6499999992,2580,60
2022,Professional,Urgent care,Unclassified,false,75-84,Female,343443.3000000003,265777.0299999992,2242,37
2022,Professional,Urgent care,Unclassified,false,75-84,Male,329038.5599999981,261080.96999999997,2828,48
2022,Professional,Urgent care,Unclassified,false,85+,Female,203198.06000000058,161871.42999999982,1643,26
2022,Professional,Urgent care,Unclassified,false,85+,Male,266805.9399999996,203268.78000000038,2029,35
2022,Professional,Urgent care,Unclassified,false,<65,Female,199540.20999999996,164929.23999999993,1312,49
2022,Professional,Urgent care,Unclassified,false,<65,Male,370212.2500000003,300966.2499999997,2491,85
2022,Professional,Urgent care,Unclassified,true,65-74,Female,57069.859999999935,28588.01999999998,332,14
2022,Professional,Urgent care,Unclassified,true,65-74,Male,157514.70999999973,126077.84999999974,1394,29
2022,Professional,Urgent care,Unclassified,true,75-84,Female,91755.41999999987,57993.43999999998,766,16
2022,Professional,Urgent care,Unclassified,true,75-84,Male,165925.16000000003,101602.0099999998,1218,28
2022,Professional,Urgent care,Unclassified,true,85+,Female,68152.87000000002,41880.21,591,10
2022,Professional,Urgent care,Unclassified,true,85+,Male,108918.84999999986,57469.64,757,11
2022,Professional,Urgent care,Unclassified,true,<65,Female,146559.46000000008,110083.55000000002,439,25
2022,Professional,Urgent care,Unclassified,true,<65,Male,287916.5899999997,127140.77,810,26
2022,Retail Pharmacy,Prescription drugs (Part D),n/a,false,65-74,Female,1218285.010000004,897474.4000000029,8913,586
2022,Retail Pharmacy,Prescription drugs (Part D),n/a,false,65-74,Male,1218111.4000000074,888896.839999997,8033,584
2022,Retail Pharmacy,Prescription drugs (Part D),n/a,false,75-84,Female,933882.3300000104,667930.8499999968,5826,310
